swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw09utt/sw_0971_2839.utt,2/sw2839,2839,188,sv,B,88,8,"{C But } {F uh, } I think that paying for [ [ school, + <noise>  schools is the, ] + schools is the ] only answer really to get rid of crime.  /","But/CC uh/UH ,/, I/PRP think/VBP that/IN paying/VBG for/IN school/NN ,/, schools/NNS is/VBZ the/DT ,/, schools/NNS is/VBZ the/DT only/JJ answer/NN really/RB to/TO get/VB rid/VBN of/IN crime/NN ./.","(ROOT (S (CC But) (S (INTJ (UH uh)) (, ,) (NP (PRP I)) (VP (VBP think) (SBAR (IN that) (S (S (VP (VBG paying) (PP (IN for) (NP (NN school))))) (, ,) (NP (NNS schools)) (VP (VBZ is) (NP (DT the))))))) (, ,) (NP (NNS schools)) (VP (VBZ is) (NP (DT the) (JJ only) (NN answer)) (ADVP (RB really)) (S (VP (TO to) (VP (VB get) (VP (VBN rid) (PP (IN of) (NP (NN crime)))))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,189,sd,B,88,9,{C And so } I don't mind paying for school --,And/CC so/RB I/PRP do/VBP n't/RB mind/VB paying/VBG for/IN school/NN --/:,"(ROOT (S (CC And) (SBAR (RB so) (S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB mind) (S (VP (VBG paying) (PP (IN for) (NP (NN school) (NNS taxes))))) (SBAR (RB even) (IN though) (S (NP (PRP$ my) (NNS kids)) (VP (MD will) (VP (VB be) (ADJP (IN out) (PP (IN of) (NP (PRP it)))))))))))) (, ,) (NP (PRP you)) (VP (VBP know)) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,190,aa,A,89,1,"# Yeah,  /","Yeah/UH ,/,","(ROOT (INTJ (UH Yeah) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,191,aa,A,89,2,I think that's right. # /,I/PRP think/VBP that/DT 's/BES right/JJ ./.,(ROOT (S (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (DT that)) (VP (BES 's) (ADJP (JJ right)))))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,192,+,B,90,1,"-- # taxes even though my kids will be out of it, # {D you know. } /","--/: taxes/NNS even/RB though/IN my/PRP$ kids/NNS will/MD be/VB out/IN of/IN it/PRP ,/, you/PRP know/VBP ./.","(ROOT (S (CC And) (SBAR (RB so) (S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB mind) (S (VP (VBG paying) (PP (IN for) (NP (NN school) (NNS taxes))))) (SBAR (RB even) (IN though) (S (NP (PRP$ my) (NNS kids)) (VP (MD will) (VP (VB be) (ADJP (IN out) (PP (IN of) (NP (PRP it)))))))))))) (, ,) (NP (PRP you)) (VP (VBP know)) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,193,sd,A,91,1,"<Breathing>  {D Well, } [ I don't, + I don't ] really mind paying taxes [ for, + for ] positive things that are helps, like roads and --","Well/UH ,/, I/PRP do/VBP n't/RB ,/, I/PRP do/VBP n't/RB really/RB mind/VB paying/VBG taxes/NNS for/IN ,/, for/IN positive/JJ things/NNS that/WDT are/VBP helps/NNS ,/, like/IN roads/NNS and/CC --/:","(ROOT (S (S (INTJ (UH Well)) (, ,) (NP (PRP I)) (VP (VBP do) (RB n't))) (, ,) (NP (PRP I)) (VP (VBP do) (RB n't) (VP (ADVP (RB really)) (VB mind) (S (VP (VBG paying) (NP (NNS taxes)) (PP (IN for)))) (, ,) (PP (IN for) (NP (NP (JJ positive) (NNS things)) (SBAR (WHNP (WDT that)) (S (VP (VBP are) (NP (NP (NP (NNS helps)) (, ,) (UCP (PP (IN like) (NP (NNS roads))) (CC and) (S (VP (VBG making) (ADJP (JJ sure)) (SBAR (WHNP (IN that)) (PRN (, ,) (INTJ (UH uh)) (, ,)) (S (NP (DT that) (NN water)) (VP (VBZ is) (ADJP (JJ safe))))))))) (, ,) (CC and) (NP (NP (DT some)) (PP (IN of) (NP (DT these) (NNS things)))))))))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,194,b,B,92,1,Yeah. /,Yeah/UH ./.,(ROOT (INTJ (UH Yeah) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,195,+,A,93,1,"-- making sure that, {F uh, } that water is safe, and some of these things.  /","--/: making/VBG sure/JJ that/IN ,/, uh/UH ,/, that/DT water/NN is/VBZ safe/JJ ,/, and/CC some/DT of/IN these/DT things/NNS ./.","(ROOT (S (S (INTJ (UH Well)) (, ,) (NP (PRP I)) (VP (VBP do) (RB n't))) (, ,) (NP (PRP I)) (VP (VBP do) (RB n't) (VP (ADVP (RB really)) (VB mind) (S (VP (VBG paying) (NP (NNS taxes)) (PP (IN for)))) (, ,) (PP (IN for) (NP (NP (JJ positive) (NNS things)) (SBAR (WHNP (WDT that)) (S (VP (VBP are) (NP (NP (NP (NNS helps)) (, ,) (UCP (PP (IN like) (NP (NNS roads))) (CC and) (S (VP (VBG making) (ADJP (JJ sure)) (SBAR (WHNP (IN that)) (PRN (, ,) (INTJ (UH uh)) (, ,)) (S (NP (DT that) (NN water)) (VP (VBZ is) (ADJP (JJ safe))))))))) (, ,) (CC and) (NP (NP (DT some)) (PP (IN of) (NP (DT these) (NNS things)))))))))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,196,sv,A,93,2,"{C But, } {F um, } {D you know, } [ it, + you ] just feel like it's out of control.  /","But/CC ,/, um/UH ,/, you/PRP know/VBP ,/, it/PRP ,/, you/PRP just/RB feel/VBP like/IN it/PRP 's/BES out/IN of/IN control/NN ./.","(ROOT (S (CC But) (, ,) (INTJ (UH um)) (, ,) (NP (PRP you)) (VP (VBP know) (, ,) (S (NP (PRP it)) (, ,) (NP (PRP you)) (ADVP (RB just)) (VP (VBP feel) (SBAR (IN like) (S (NP (PRP it)) (VP (BES 's) (PRT (IN out)) (PP (IN of) (NP (NN control))))))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,197,sv,A,93,3,You feel # like # --,You/PRP feel/VBP like/IN --/:,(ROOT (S (NP (PRP You)) (VP (VBP feel) (SBAR (IN like) (S (NP (PRP they)) (VP (VBP do) (RB not) (VP (VB have) (NP (NP (NN control)) (PP (IN of) (NP (PRP it))))))))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,198,b,B,94,1,# Yeah. # /,Yeah/UH ./.,(ROOT (INTJ (UH Yeah) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,199,+,A,95,1,-- they do not # have control of it. # /,--/: they/PRP do/VBP not/RB have/VB control/NN of/IN it/PRP ./.,(ROOT (S (NP (PRP You)) (VP (VBP feel) (SBAR (IN like) (S (NP (PRP they)) (VP (VBP do) (RB not) (VP (VB have) (NP (NP (NN control)) (PP (IN of) (NP (PRP it))))))))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,200,sv,B,96,1,# The spending is out of control. # /,The/DT spending/NN is/VBZ out/IN of/IN control/NN ./.,(ROOT (S (NP (DT The) (NN spending)) (VP (VBZ is) (ADJP (IN out) (PP (IN of) (NP (NN control))))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,201,sv,A,97,1,"[ {C And } that, + {C and so } then it ] just aggravates you, {D you know, }  /","And/CC that/DT ,/, and/CC so/RB then/RB it/PRP just/RB aggravates/VBZ you/PRP ,/, you/PRP know/VBP ,/,","(ROOT (S (CC And) (NP (NP (DT that)) (PRN (, ,) (CC and) (ADVP (RB so) (RB then)) (NP (PRP it)))) (ADVP (RB just)) (VP (VBZ aggravates) (NP (PRP you)) (, ,) (S (NP (PRP you)) (VP (VBP know)))) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,202,sv(^q),A,97,2,"you think, I could spend my money,  /","you/PRP think/VBP ,/, I/PRP could/MD spend/VB my/PRP$ money/NN ,/,","(ROOT (S (NP (PRP you)) (VP (VBP think) (PRN (, ,) (S (NP (PRP I)) (VP (MD could) (VP (VB spend) (NP (PRP$ my) (NN money))))) (, ,)))))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,203,^q,A,97,3,I could help the poor people better by myself than they're doing. /,I/PRP could/MD help/VB the/DT poor/JJ people/NNS better/JJR by/IN myself/PRP than/IN they/PRP 're/VBP doing/VBG ./.,(ROOT (S (NP (PRP I)) (VP (MD could) (VP (VB help) (ADVP (NP (DT the) (JJ poor) (NNS people)) (JJR better)) (PP (IN by) (NP (PRP myself))) (SBAR (IN than) (S (NP (PRP they)) (VP (VBP 're) (VP (VBG doing))))))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,204,aa,B,98,1,"Yeah,  /","Yeah/UH ,/,","(ROOT (INTJ (UH Yeah) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,205,aa,B,98,2,"{F oh, } I agree with you. /","oh/UH ,/, I/PRP agree/VBP with/IN you/PRP ./.","(ROOT (S (INTJ (UH oh)) (, ,) (NP (PRP I)) (VP (VBP agree) (PP (IN with) (NP (PRP you)))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,206,%,A,99,1,"{C So } it's, -/","So/RB it/PRP 's/BES ,/,","(ROOT (S (NP (RB So) (PRP it)) (VP (BES 's)) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,207,sv,B,100,1,"[ I, + I ] think that's a wide open subject --","I/PRP ,/, I/PRP think/VBP that/DT 's/BES a/DT wide/RB open/JJ subject/NN --/:","(ROOT (S (NP (PRP I)) (, ,) (NP (PRP I)) (VP (VBP think) (NP (NP (DT that)) (PP (BES 's) (NP (NP (DT a) (ADJP (RB wide) (JJ open)) (NN subject)) (SBAR (WHNP (WP what)) (S (NP (PRP you)) (VP (VBD said)))))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,208,b,A,101,1,Yeah. /,Yeah/UH ./.,(ROOT (INTJ (UH Yeah) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,209,+,B,102,1,-- what you said.  /,--/: what/WP you/PRP said/VBD ./.,"(ROOT (S (NP (PRP I)) (, ,) (NP (PRP I)) (VP (VBP think) (NP (NP (DT that)) (PP (BES 's) (NP (NP (DT a) (ADJP (RB wide) (JJ open)) (NN subject)) (SBAR (WHNP (WP what)) (S (NP (PRP you)) (VP (VBD said)))))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,210,sv,B,102,2,People need to take a stand.  /,People/NNS need/VBP to/TO take/VB a/DT stand/NN ./.,(ROOT (S (NP (NNS People)) (VP (VBP need) (S (VP (TO to) (VP (VB take) (NP (DT a) (NN stand)))))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,211,sv,B,102,3,"I think the people will here shortly, {F uh. } /","I/PRP think/VBP the/DT people/NNS will/MD here/RB shortly/RB ,/, uh/UH ./.","(ROOT (S (S (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (DT the) (NNS people)) (VP (MD will) (ADVP (RB here) (RB shortly))))))) (, ,) (FRAG (INTJ (UH uh))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,212,aa,A,103,1,"{D Well, } I think that's right.  /","Well/UH ,/, I/PRP think/VBP that/DT 's/BES right/JJ ./.","(ROOT (S (INTJ (UH Well)) (, ,) (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (DT that)) (VP (BES 's) (ADJP (JJ right)))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,213,sv,A,103,2,"[ [ If they don't do, + if they don't, ] + if they don't ] pull it in and start doing something, I think they're really going to have to I think. /","If/IN they/PRP do/VBP n't/RB do/VB ,/, if/IN they/PRP do/VBP n't/RB ,/, if/IN they/PRP do/VBP n't/RB pull/VB it/PRP in/RB and/CC start/VB doing/VBG something/NN ,/, I/PRP think/VBP they/PRP 're/VBP really/RB going/VBG to/TO have/VB to/TO I/PRP think/VBP ./.","(ROOT (S (SBAR (IN If) (S (NP (PRP they)) (VP (VBP do) (RB n't) (VP (VB do) (, ,) (SBAR (IN if) (S (NP (PRP they)) (VP (VBP do) (RB n't)))) (, ,) (SBAR (IN if) (S (NP (PRP they)) (VP (VBP do) (RB n't) (VP (VP (VB pull) (NP (PRP it)) (ADVP (RB in))) (CC and) (VP (VB start) (S (VP (VBG doing) (NP (NN something))))))))))))) (, ,) (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (PRP they)) (VP (VBP 're) (ADVP (RB really)) (VP (VBG going) (S (VP (TO to) (VP (VB have) (SBAR (TO to) (S (NP (PRP I)) (VP (VBP think)))))))))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,214,sv,B,104,1,"I think the next time we have an election we need to try to get some of the ones that have been there forever out, too, [ that, + what ] they did last election,  /","I/PRP think/VBP the/DT next/JJ time/NN we/PRP have/VBP an/DT election/NN we/PRP need/VBP to/TO try/VB to/TO get/VB some/DT of/IN the/DT ones/NNS that/WDT have/VBP been/VBN there/RB forever/RB out/RB ,/, too/RB ,/, that/DT ,/, what/WP they/PRP did/VBD last/JJ election/NN ,/,","(ROOT (S (NP (PRP I)) (VP (VBP think) (NP (NP (DT the) (JJ next) (NN time)) (SBAR (S (NP (PRP we)) (VP (VBP have) (NP (NP (NP (DT an) (NN election)) (SBAR (S (NP (PRP we)) (VP (VBP need) (S (VP (TO to) (VP (VB try) (S (VP (TO to) (VP (VB get) (NP (NP (DT some)) (PP (IN of) (NP (NP (DT the) (NNS ones)) (SBAR (WHNP (WDT that)) (S (VP (VBP have) (VP (VBN been) (ADVP (RB there)) (ADVP (RB forever)))))))))))) (ADVP (RB out)) (, ,) (ADVP (RB too))))))))) (, ,) (NP (NP (DT that)) (, ,) (SBAR (WHNP (WP what)) (S (NP (PRP they)) (VP (VBD did) (NP (JJ last) (NN election))))) (, ,))))))))))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,215,sv,B,104,2,"{C and, } {F uh, } ninety some odd percent of the same old boys got back in, {D you know, }  /","and/CC ,/, uh/UH ,/, ninety/CD some/DT odd/JJ percent/NN of/IN the/DT same/JJ old/JJ boys/NNS got/VBD back/RB in/RB ,/, you/PRP know/VBP ,/,","(ROOT (S (CC and) (SBAR (PRN (, ,) (INTJ (UH uh)) (, ,)) (S (NP (NP (QP (CD ninety)) (DT some) (JJ odd) (NN percent)) (PP (IN of) (NP (DT the) (JJ same) (JJ old) (NNS boys)))) (VP (VBD got) (ADVP (RB back)) (ADVP (RB in))))) (, ,) (ADVP (PRP you)) (VP (VBP know)) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,216,sv,B,104,3,"{C so } we need to try to get people to two terms so they respect our wishes, {D you know. }  /","so/RB we/PRP need/VBP to/TO try/VB to/TO get/VB people/NNS to/IN two/CD terms/NNS so/RB they/PRP respect/VBP our/PRP$ wishes/NNS ,/, you/PRP know/VBP ./.","(ROOT (S (SBAR (RB so) (S (NP (PRP we)) (VP (VBP need) (S (VP (TO to) (VP (VB try) (S (VP (TO to) (VP (VB get) (NP (NNS people)) (PP (IN to) (NP (CD two) (NNS terms))) (SBAR (RB so) (S (NP (PRP they)) (VP (VBP respect) (NP (PRP$ our) (NNS wishes)))))))))))))) (, ,) (NP (PRP you)) (VP (VBP know)) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,217,sv,B,104,4,They're supposed to represent us.  /,They/PRP 're/VBP supposed/VBN to/TO represent/VB us/PRP ./.,(ROOT (S (NP (PRP They)) (VP (VBP 're) (VP (VBN supposed) (S (VP (TO to) (VP (VB represent) (NP (PRP us))))))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,218,sv,B,104,5,That's what they're called -- /,That/DT 's/BES what/WP they/PRP 're/VBP called/VBN --/:,(ROOT (FRAG (NP (DT That)) (PP (BES 's) (SBAR (WHNP (WP what)) (S (NP (PRP they)) (VP (VBP 're) (VP (VBN called)))))))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,219,b,A,105,1,Yeah. /,Yeah/UH ./.,(ROOT (INTJ (UH Yeah) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,220,sv,B,106,1,-- {C but } they don't. /,--/: but/CC they/PRP do/VBP n't/RB ./.,(ROOT (S (CC but) (NP (PRP they)) (VP (VBP do) (RB n't)) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,221,b,A,107,1,Yeah <breathing>. /,Yeah/UH ./.,(ROOT (INTJ (UH Yeah) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,222,sv,B,108,1,"[ [ [ May, + may, ] + may, ] + maybe ] we can change and get us rid of some of those guys that are in there, guys and gals whatever they are. /","May/RB ,/, may/RB ,/, may/RB ,/, maybe/RB we/PRP can/MD change/VB and/CC get/VB us/PRP rid/VBN of/IN some/DT of/IN those/DT guys/NNS that/WDT are/VBP in/IN there/RB ,/, guys/NNS and/CC gals/NNS whatever/WP they/PRP are/VBP ./.","(ROOT (S (ADVP (RB May)) (, ,) (ADVP (RB may)) (, ,) (ADVP (RB may)) (, ,) (ADVP (RB maybe)) (NP (PRP we)) (VP (MD can) (VP (VB change) (CC and) (VB get) (S (NP (PRP us)) (VP (VBN rid) (PP (IN of) (NP (NP (DT some)) (PP (IN of) (NP (NP (DT those) (NNS guys)) (SBAR (WHNP (WDT that)) (S (VP (VBP are) (PP (IN in) (NP (NP (RB there)) (, ,) (NP (NNS guys)) (CC and) (NP (NNS gals))))))))))))) (SBAR (WHNP (WP whatever)) (S (NP (PRP they)) (VP (VBP are)))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,223,b,A,109,1,"Yeah,  /","Yeah/UH ,/,","(ROOT (INTJ (UH Yeah) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,224,sv,A,109,2,in some ways we're awful lucky I guess.  /,in/IN some/DT ways/NNS we/PRP 're/VBP awful/RB lucky/JJ I/PRP guess/VBP ./.,(ROOT (S (PP (IN in) (NP (DT some) (NNS ways))) (NP (PRP we)) (VP (VBP 're) (ADJP (RB awful) (JJ lucky) (SBAR (S (NP (PRP I)) (VP (VBP guess)))))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,225,sd,A,109,3,"There [ a lot of, + lot of ]  places where it's worse than it is here.  /","There/EX a/DT lot/NN of/IN ,/, lot/NN of/IN places/NNS  where/WRB it/PRP 's/BES worse/JJR than/IN it/PRP is/VBZ here/RB ./.","(ROOT (S (ADVP (NP (NP (EX There)) (NP (DT a) (NN lot))) (IN of)) (, ,) (NP (NP (NN lot)) (PP (IN of) (NP (NP (NNS places)) (SBAR (WHADVP (WRB where)) (S (NP (PRP it)) (VP (BES 's) (ADJP (ADJP (JJR worse)) (PP (IN than) (NP (PRP it)))))))))) (VP (VBZ is) (ADVP (RB here))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,226,sv,A,109,4,{C But } --,But/CC --/:,"(ROOT (S (CC But) (ADVP (RB still)) (, ,) (NP (PRP you)) (VP (VBP do) (RB n't) (VP (VB want) (S (NP (PRP it)) (VP (TO to) (VP (VB get) (NP (ADJP (RB that) (JJ bad) (, ,) (JJ good)) (NNS heavens))))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,227,aa,B,110,1,"I know,  /","I/PRP know/VBP ,/,","(ROOT (S (NP (PRP I)) (VP (VBP know)) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,228,%,B,110,2,{C but } it. -/,but/CC it/PRP ./.,(ROOT (FRAG (PP (CC but) (NP (PRP it))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,229,+,A,111,1,"-- still, you don't want it to get that bad, # good heavens. # /","--/: still/RB ,/, you/PRP do/VBP n't/RB want/VB it/PRP to/TO get/VB that/RB bad/JJ ,/, good/JJ heavens/NNS ./.","(ROOT (S (CC But) (ADVP (RB still)) (, ,) (NP (PRP you)) (VP (VBP do) (RB n't) (VP (VB want) (S (NP (PRP it)) (VP (TO to) (VP (VB get) (NP (ADJP (RB that) (JJ bad) (, ,) (JJ good)) (NNS heavens))))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,230,aa,B,112,1,"# No,  /","No/UH ,/,","(ROOT (INTJ (UH No) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,231,aa,B,112,2,"that's right,  /","that/DT 's/BES right/JJ ,/,","(ROOT (S (NP (DT that)) (VP (BES 's) (ADJP (JJ right))) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,232,aa,B,112,3,"# you don't want to, /","you/PRP do/VBP n't/RB want/VB to/TO ,/,","(ROOT (S (NP (PRP you)) (VP (VBP do) (RB n't) (VP (VB want) (PP (TO to)))) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,233,aa,A,113,1,"# No, # /","No/UH ,/,","(ROOT (INTJ (UH No) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,234,sv,B,114,1,# you # want it to stay as # good as it possibly can be. # /,you/PRP want/VBP it/PRP to/TO stay/VB as/RB good/JJ as/IN it/PRP possibly/RB can/MD be/VB ./.,(ROOT (S (NP (PRP you)) (VP (VBP want) (S (NP (PRP it)) (VP (TO to) (VP (VB stay) (ADJP (RB as) (JJ good)) (SBAR (IN as) (S (NP (PRP it)) (ADVP (RB possibly)) (VP (MD can) (VP (VB be))))))))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,235,sv,A,115,1,"# we need to [ get, + try ] to get hold #  of it [ and, + and ] have [ it be, + things be ] honest  /","we/PRP need/VBP to/TO get/VB ,/, try/VB to/TO get/VB hold/NN of/IN it/PRP and/CC ,/, and/CC have/VB it/PRP be/VB ,/, things/NNS be/VB honest/JJ","(ROOT (S (NP (PRP we)) (VP (VBP need) (S (VP (TO to) (VP (VP (VB get)) (, ,) (VP (VB try) (S (VP (TO to) (VP (VP (VB get) (NP (NP (NN hold)) (PP (IN of) (NP (PRP it))))) (CC and) (, ,) (CC and) (VP (VB have) (S (NP (PRP it)) (VP (VB be) (, ,) (S (NP (NNS things)) (VP (VB be) (ADJP (JJ honest)))))))))))))))))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,236,sd,A,115,2,"{C and, } I guess, in the fact I don't really mind paying taxes.  /","and/CC ,/, I/PRP guess/VBP ,/, in/IN the/DT fact/NN I/PRP do/VBP n't/RB really/RB mind/VB paying/VBG taxes/NNS ./.","(ROOT (S (CC and) (, ,) (NP (PRP I)) (VP (VBP guess) (, ,) (PP (IN in) (NP (NP (DT the) (NN fact)) (SBAR (S (NP (PRP I)) (VP (VBP do) (RB n't) (ADVP (RB really)) (VP (VB mind) (S (VP (VBG paying) (NP (NNS taxes))))))))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,237,sd,A,115,3,{C But } I would just like to know that they're not being foolishly spent.  That they're doing something that's positive [ for -- +,But/CC I/PRP would/MD just/RB like/VB to/TO know/VB that/IN they/PRP 're/VBP not/RB being/VBG foolishly/RB spent/VBN ./. That/DT they/PRP 're/VBP doing/VBG something/NN that/WDT 's/BES positive/JJ for/IN --/:,(ROOT (S (CC But) (NP (PRP I)) (VP (MD would) (ADVP (RB just)) (VP (VB like) (S (VP (TO to) (VP (VB know) (SBAR (IN that) (S (NP (PRP they)) (VP (VBP 're) (RB not) (VP (VBG being) (VP (ADVP (RB foolishly)) (VBN spent))))) (. .))))) (SBAR (S (NP (DT That) (PRP they)) (VP (VBP 're) (VP (VBG doing) (NP (NP (NN something)) (SBAR (WHNP (WDT that)) (S (VP (BES 's) (ADJP (JJ positive) (PP (IN for) (PP (IN for) (NP (NN somebody))))))))))))))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,238,b,B,116,1,Right. /,Right/UH ./.,(ROOT (INTJ (UH Right) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,239,+,A,117,1,-- for ] somebody.  /,--/: for/IN somebody/NN ./.,(ROOT (S (CC But) (NP (PRP I)) (VP (MD would) (ADVP (RB just)) (VP (VB like) (S (VP (TO to) (VP (VB know) (SBAR (IN that) (S (NP (PRP they)) (VP (VBP 're) (RB not) (VP (VBG being) (VP (ADVP (RB foolishly)) (VBN spent))))) (. .))))) (SBAR (S (NP (DT That) (PRP they)) (VP (VBP 're) (VP (VBG doing) (NP (NP (NN something)) (SBAR (WHNP (WDT that)) (S (VP (BES 's) (ADJP (JJ positive) (PP (IN for) (PP (IN for) (NP (NN somebody))))))))))))))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,240,sd,A,117,2,"[ I don't really feel like, + {F uh, } I don't really feel like ] I use taxes very much <laughter>.  /","I/PRP do/VBP n't/RB really/RB feel/VB like/IN ,/, uh/UH ,/, I/PRP do/VBP n't/RB really/RB feel/VB like/IN I/PRP use/VBP taxes/NNS very/RB much/RB ./.","(ROOT (S (NP (PRP I)) (VP (VBP do) (RB n't) (ADVP (RB really)) (VP (VB feel) (SBAR (IN like) (, ,) (S (INTJ (UH uh)) (, ,) (NP (PRP I)) (VP (VBP do) (RB n't) (ADVP (RB really)) (VP (VB feel) (SBAR (IN like) (S (NP (PRP I)) (VP (VBP use) (NP (NNS taxes)) (ADVP (RB very) (RB much))))))))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,241,h,A,117,3,I don't know  /,I/PRP do/VBP n't/RB know/VB,(ROOT (S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB know))))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,242,sd,A,117,4,maybe --,maybe/RB --/:,"(ROOT (S (NP (RB maybe) (PRP I)) (VP (VBP do) (ADVP (RBR more)) (PP (IN than) (NP (PRP I)))) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,243,aa,B,118,1,"# Yeah,  /","Yeah/UH ,/,","(ROOT (INTJ (UH Yeah) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,244,aa,B,118,2,"[ that's, + you're ] right. # /","that/DT 's/BES ,/, you/PRP 're/VBP right/JJ ./.","(ROOT (S (NP (DT that) (BES 's)) (, ,) (NP (PRP you)) (VP (VBP 're) (ADJP (JJ right))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,245,+,A,119,1,"-- # I do more than I, - /","--/: I/PRP do/VBP more/RBR than/IN I/PRP ,/,","(ROOT (S (NP (RB maybe) (PRP I)) (VP (VBP do) (ADVP (RBR more)) (PP (IN than) (NP (PRP I)))) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,246,sd,A,119,2,# I guess I do.  /,I/PRP guess/VBP I/PRP do/VBP ./.,(ROOT (S (NP (PRP I)) (VP (VBP guess) (SBAR (S (NP (PRP I)) (VP (VBP do))))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,247,sd,A,119,3,"I use them [ in the, + in ] roads and lot of things,  /","I/PRP use/VBP them/PRP in/IN the/DT ,/, in/IN roads/NNS and/CC lot/NN of/IN things/NNS ,/,","(ROOT (S (NP (PRP I)) (VP (VBP use) (NP (PRP them)) (PP (IN in) (NP (DT the) (PRN (, ,) (PP (IN in) (NP (NP (NNS roads) (CC and) (NN lot)) (PP (IN of) (NP (NNS things))))) (, ,)))))))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,248,%,A,119,4,"{C but, } {F uh. } -/","but/CC ,/, uh/UH ./.","(ROOT (FRAG (CC but) (, ,) (NP (UH uh)) (. .)))",
